Feature,Scores
3028,0.127131352
2191,0.127113329
1947,0.12708112
7993,0.127080223
7075,0.127032562
6824,0.126989982
8719,0.126973523
76,0.126973202
3553,0.126968629
867,0.126924002
3848,0.126915917
195,0.126900224
6478,0.126882508
6356,0.126872051
1302,0.126871576
3662,0.12684094
4168,0.126828561
8381,0.126807918
9128,0.126798519
4452,0.126778428
1959,0.126776621
4231,0.126766344
8007,0.126764604
7486,0.126706531
7569,0.126679569
5054,0.126665058
9937,0.126649421
8218,0.126629142
4629,0.126603783
3866,0.126586833
6760,0.126556828
4318,0.126546669
3228,0.126522593
7593,0.126498281
284,0.126492262
722,0.1264748
6443,0.126446707
9916,0.126442824
4663,0.126423253
3737,0.12641676
2552,0.126409222
8892,0.126398152
857,0.126380864
2962,0.126378395
6622,0.126368432
9531,0.126367692
5160,0.126357058
4989,0.126336117
5230,0.126319132
1941,0.126276513
8782,0.126268535
3347,0.126265169
9110,0.126247568
3352,0.12621607
6861,0.126213384
1750,0.12617202
8111,0.126156686
751,0.126152807
4365,0.126130216
649,0.126104095
6039,0.126103531
6624,0.126065692
2423,0.12606166
8223,0.126057576
2255,0.126049828
6865,0.126026364
4,0.125981303
1698,0.125957029
1760,0.125949734
4266,0.125930661
7268,0.125913718
7276,0.1258904
206,0.125878993
1355,0.125827503
9582,0.125821982
5726,0.125763659
9714,0.125762748
110,0.125738218
565,0.125735776
7326,0.125685278
6784,0.125663056
4970,0.1256446
101,0.125642622
9978,0.125639892
2947,0.125615757
6576,0.125609645
119,0.125607091
7866,0.125597292
3389,0.125559595
1483,0.125552742
5725,0.125544508
7535,0.125532173
7591,0.125525056
1893,0.125519966
4258,0.125517719
1643,0.125512994
2430,0.125507601
3379,0.125505601
2311,0.125504728
4662,0.125495208
6129,0.12547839
7831,0.125478096
1572,0.125469506
4162,0.125447552
4457,0.125437559
9084,0.125415069
5191,0.125405758
9224,0.125403103
1407,0.125393461
3026,0.125358195
5089,0.125349711
1402,0.125345159
104,0.125331805
5909,0.125314405
8041,0.12530046
5355,0.125284933
6338,0.125258546
1439,0.125257142
9242,0.125225853
3573,0.125224148
1842,0.125217863
6542,0.125187819
2047,0.125179055
8423,0.125169378
7626,0.125150276
9935,0.125150238
7775,0.125147436
2393,0.125130037
5430,0.12511614
5790,0.125081142
9281,0.125038253
851,0.125037492
1058,0.125024112
7883,0.124989085
7109,0.124985483
3575,0.124973136
5832,0.124963044
2822,0.124960035
7568,0.124942266
480,0.124939949
3789,0.124937808
1363,0.124915291
166,0.124911591
9810,0.124905532
3724,0.124896469
9625,0.12489082
7158,0.124877727
1641,0.12485499
3774,0.124849732
89,0.124838225
8830,0.124836354
7172,0.124829255
8178,0.124824033
489,0.124823658
315,0.124822849
1608,0.124814057
457,0.124805519
767,0.124777453
9014,0.124717625
7474,0.124715771
2129,0.124709481
4654,0.124695626
6491,0.124667212
188,0.124655536
305,0.124616152
1289,0.124614651
6261,0.124611574
3349,0.124568715
1314,0.124560716
3967,0.124520306
917,0.12449377
8483,0.124470525
162,0.124452437
1200,0.124439285
2988,0.124424923
4690,0.124419188
1409,0.124413471
3957,0.124412092
2247,0.124399727
7738,0.124391651
1824,0.12438182
2689,0.124379218
2431,0.124374679
3162,0.124372127
2157,0.124367765
3990,0.124336512
6791,0.124298668
8024,0.12429129
1552,0.12428467
2911,0.124274586
3812,0.124272389
682,0.124267971
2650,0.124264776
281,0.124262232
541,0.124236142
7638,0.124217861
6930,0.124198231
9459,0.124156332
4163,0.124148771
288,0.12414337
5009,0.124125363
2451,0.124120679
6944,0.124120607
3434,0.124111305
266,0.124100604
8877,0.124062282
3970,0.124058898
2143,0.123986133
3171,0.123971408
7116,0.123959088
3368,0.123923336
3729,0.123910531
6231,0.123903853
2647,0.12389165
7561,0.123866076
7417,0.123856206
1876,0.123837628
3289,0.12383753
18,0.123818901
8115,0.12381663
4959,0.123813964
9518,0.123778311
2148,0.123757507
9929,0.123735464
2789,0.123725106
3350,0.123719555
9718,0.123699047
1075,0.123687136
5056,0.123664819
6135,0.123652018
229,0.12364514
3247,0.123639714
8377,0.123626776
7334,0.123617245
9382,0.123611832
5840,0.123606281
6133,0.123595749
4652,0.123536942
1753,0.123535771
7026,0.123521298
6363,0.123502332
6267,0.123501603
4990,0.123501359
1397,0.123479613
204,0.123434411
3673,0.123415055
8983,0.123408023
6208,0.123395392
7491,0.123372252
577,0.123369431
4754,0.123360949
4857,0.123321163
3288,0.123315812
960,0.123272894
8186,0.123240204
6165,0.123240039
6871,0.123237556
3152,0.123237547
4355,0.123191228
1661,0.12318427
7911,0.123172135
372,0.123159302
323,0.123159108
1404,0.123149262
763,0.12310061
8037,0.123090814
9127,0.123090498
9620,0.123020068
5391,0.12301609
8890,0.123012879
3167,0.123011815
1659,0.1229998
8270,0.122943108
8322,0.122920272
3930,0.12289634
7925,0.122872106
9010,0.12284135
7842,0.122840284
8419,0.12283397
3041,0.122819224
429,0.122799052
2364,0.12279853
5931,0.122796822
746,0.122779891
9951,0.122749395
7348,0.122740635
5264,0.1227251
2450,0.122699937
2649,0.122692472
482,0.122691879
1929,0.122651514
2664,0.122614897
5259,0.122598103
7820,0.122556557
1548,0.122514789
8834,0.122470615
6508,0.12246751
9786,0.122461392
8931,0.122456841
4964,0.122446595
7935,0.122431878
7131,0.122429714
14,0.122426364
8918,0.122425483
8382,0.122417661
1563,0.122410405
9227,0.122381588
517,0.122307585
9225,0.122302613
2151,0.122298815
5834,0.122291556
8491,0.122255389
3719,0.122229295
1654,0.122220074
4858,0.122218761
7525,0.122180999
568,0.122176104
4461,0.122170261
6763,0.122154
5530,0.122151479
3224,0.12214946
1062,0.122144725
2225,0.122139782
3734,0.122122348
396,0.122073722
7819,0.122037461
8492,0.122034751
1860,0.122033923
2389,0.122023454
7372,0.122012895
5190,0.122012236
605,0.121996385
7174,0.121988796
2426,0.121984035
3066,0.12194716
1121,0.121932217
363,0.121904671
1565,0.121879421
9031,0.121860649
4265,0.121847745
2094,0.12184753
4066,0.121836426
5431,0.121825255
7609,0.121813625
1543,0.121772579
780,0.121759881
2432,0.121734932
9109,0.121705316
8523,0.121679706
93,0.121671103
5861,0.121649101
75,0.121639189
7484,0.121609607
8020,0.121589672
3638,0.121585563
7374,0.12158288
4351,0.121552988
3527,0.121530192
364,0.121525729
5870,0.121484868
1928,0.121475565
6055,0.121439821
222,0.12143948
9425,0.121435637
3325,0.121414198
7319,0.121399486
7814,0.121354168
7074,0.121342262
8712,0.121327624
7117,0.121322467
4551,0.12127355
9952,0.121260743
9136,0.12125789
2847,0.121256545
3958,0.12123644
8616,0.121213802
8011,0.121209345
4261,0.12120829
1628,0.121187631
978,0.121172733
2447,0.121154103
3326,0.121153827
8647,0.121139479
5663,0.121136995
9920,0.121136571
512,0.121130931
279,0.121111
97,0.121093656
3989,0.121064295
4367,0.121063439
1353,0.121062688
5491,0.121062435
9491,0.121048584
1653,0.121042688
9181,0.121006484
947,0.120945409
3048,0.120934583
1853,0.120929429
860,0.120916873
2868,0.120863262
8618,0.120857716
7792,0.120826136
7137,0.120826097
2920,0.120823269
5058,0.120818335
1723,0.120816985
9719,0.120793706
7191,0.120748273
2060,0.12074814
905,0.120743878
1504,0.120736621
7345,0.120641885
23,0.120635185
3232,0.120633434
1812,0.120631014
5962,0.120625992
2732,0.12060891
2193,0.120601573
758,0.120582925
5981,0.120563477
6818,0.120533975
2030,0.120514428
4511,0.120498765
9418,0.120453908
8059,0.120436626
6236,0.120425517
7632,0.12042215
8212,0.120363644
4068,0.120359837
3726,0.120352861
7761,0.120333024
1639,0.120328619
3845,0.120306952
6229,0.120299313
3533,0.120291186
7683,0.120285549
1150,0.120283503
3636,0.120271833
6860,0.120266884
5769,0.120255725
7724,0.120248177
291,0.120244888
7664,0.12023345
956,0.120210405
2167,0.120205718
7674,0.120159893
3339,0.120152246
9522,0.120145155
1260,0.120125645
27,0.120101202
5664,0.12009949
3168,0.120065261
5466,0.120036651
4954,0.120023632
1704,0.120009256
9432,0.119984421
8517,0.119974402
470,0.119936815
2754,0.119912409
8734,0.119908712
4560,0.119905408
6367,0.119877747
9983,0.119869969
9686,0.119841628
919,0.11980517
505,0.119799808
3767,0.11979964
1595,0.119784464
2514,0.119776814
7229,0.1197264
5830,0.11968875
7244,0.119688066
8536,0.119686701
2210,0.119671931
8826,0.119647067
4078,0.119622563
6563,0.119561385
7984,0.119544522
3512,0.119517982
2331,0.119497627
8319,0.119484228
6308,0.119470039
5753,0.119428079
589,0.119388618
2232,0.119382101
849,0.119376517
3868,0.119362773
2233,0.119342666
6062,0.119283029
1619,0.119265344
2963,0.119264349
2091,0.11926014
6908,0.119257815
469,0.119252143
1908,0.119234084
8713,0.119223786
8176,0.11921215
8009,0.119174511
9322,0.119148662
4364,0.119146643
7335,0.119137084
7672,0.119134393
3329,0.119123206
561,0.119122744
6365,0.119122276
7208,0.119088602
6242,0.119082025
622,0.119055591
2149,0.119051194
5692,0.119034003
8213,0.119025493
7173,0.118992662
6858,0.118965078
2325,0.118960094
9081,0.118942519
2478,0.118927473
821,0.118886881
1945,0.118871595
8489,0.118866071
7166,0.118858129
1551,0.118856617
1830,0.118825737
3474,0.1188213
9723,0.118810283
135,0.118805926
5591,0.118801363
2871,0.118789323
2254,0.118742753
1400,0.118726567
586,0.118718378
1991,0.118713014
7064,0.118695343
4548,0.118684837
3253,0.118684463
762,0.118658791
7838,0.118639677
765,0.118635478
386,0.118629257
2428,0.118615777
8683,0.118601972
1444,0.118596612
8415,0.11859155
1776,0.118524601
5241,0.118522577
5062,0.118478736
2468,0.1184777
6423,0.118474553
1462,0.118466078
310,0.118430203
6230,0.118426781
4869,0.118423639
8075,0.118410882
1437,0.118372448
3876,0.118371352
1130,0.118363759
567,0.118359398
3239,0.118335668
8729,0.118310219
6664,0.11830382
1101,0.118283146
3421,0.118281329
710,0.118265973
9524,0.118254504
3571,0.118252968
3778,0.118249376
8836,0.118248735
3052,0.118221833
1247,0.118187336
6426,0.118142981
3425,0.118135196
2051,0.118130563
6483,0.118106052
8192,0.11810532
8613,0.11809321
8327,0.11809219
3362,0.118079304
373,0.118075159
3768,0.118050523
2064,0.118047039
2921,0.11800832
8010,0.118003429
1799,0.117994895
7310,0.117961724
961,0.117940996
4077,0.117921941
2163,0.117920724
1754,0.117918559
6772,0.117873034
3448,0.117862803
1119,0.117836877
492,0.117833636
3027,0.117833384
488,0.117802269
2643,0.117800361
8380,0.117744752
1381,0.117736475
265,0.117714984
4951,0.117713015
7236,0.117709926
4937,0.117690662
212,0.117668416
2342,0.117626338
9529,0.117626208
9622,0.11760794
1692,0.117595744
7824,0.117576473
4689,0.117514293
7849,0.117503349
3473,0.117383835
8090,0.117357897
389,0.117334838
3551,0.117325147
9420,0.117317244
2090,0.117315345
3246,0.117298446
1930,0.11727054
8116,0.11724637
138,0.117179695
6581,0.117167471
6560,0.117154714
2445,0.117150628
2522,0.117126936
7615,0.117123529
70,0.117112399
3668,0.117090403
9823,0.117082621
8336,0.117067626
7677,0.117058154
1554,0.117051246
1142,0.117051135
3269,0.117024891
7859,0.117009901
9183,0.117003925
2264,0.117003267
5733,0.116994633
7662,0.116985973
8783,0.116980112
580,0.116937204
1211,0.116927314
127,0.116921969
3772,0.116914055
3564,0.116886806
9957,0.116886514
1120,0.116870957
7232,0.116841984
6862,0.116824425
1862,0.116822566
3331,0.116813682
1739,0.116807827
8640,0.116804221
3580,0.116800628
336,0.116792176
6343,0.116773669
2651,0.116758904
8378,0.116755371
6009,0.116737627
5066,0.116734941
2531,0.116687103
1213,0.116683955
3526,0.116639117
471,0.116625541
4349,0.116601372
7725,0.116580903
9121,0.116572632
8313,0.116556011
6552,0.11654062
9822,0.116489561
1077,0.116480025
6660,0.116467588
169,0.116467089
7634,0.116454934
6527,0.116443515
8341,0.116440067
9868,0.116425006
9829,0.116389488
2747,0.116385526
524,0.116385476
7931,0.11635929
5161,0.116313583
8525,0.116294468
8676,0.116262169
9233,0.116259805
2277,0.116252314
4865,0.116245268
7432,0.116227373
7369,0.116224186
1633,0.116217268
5064,0.116164743
3649,0.116117115
4063,0.116115153
6138,0.116112809
1202,0.116042146
914,0.116040784
1064,0.115994542
7508,0.115988034
2289,0.115966329
1977,0.115943561
4556,0.115914665
1745,0.115884996
5990,0.115882878
4255,0.115866176
5366,0.115855405
864,0.115854387
8124,0.115843367
7283,0.1158035
8510,0.115798806
7758,0.115780079
3570,0.115768878
4942,0.115765337
7331,0.115764593
8289,0.115761816
7366,0.115751577
5360,0.115708741
1496,0.115702431
3688,0.115687168
7936,0.115686819
8137,0.115683172
4649,0.115671426
7444,0.115663067
913,0.1156549
2511,0.115620673
2029,0.115617006
3070,0.115610223
9422,0.115596864
2446,0.115595378
1696,0.11558144
2165,0.115556933
6970,0.115548854
409,0.11554526
3877,0.115541373
4080,0.115531671
8316,0.115519531
5628,0.115519462
6379,0.115475345
175,0.115469492
5164,0.115465951
2612,0.115457274
2549,0.115447429
4137,0.115441776
1144,0.11544099
6134,0.115427761
3627,0.115425685
9621,0.115410003
3480,0.115400335
8029,0.115378206
9423,0.115362221
6663,0.115351993
1807,0.115349456
5266,0.115343076
667,0.11533616
3179,0.115334421
8356,0.115309448
2010,0.115309405
7782,0.115303546
7739,0.115296144
6235,0.115266888
3780,0.11526661
2554,0.115253079
2242,0.115245497
6049,0.115241739
4310,0.115236107
4370,0.115235628
5478,0.115226948
6971,0.115181989
3478,0.115153629
3472,0.11513788
7175,0.115135735
686,0.115116937
8482,0.115091271
8021,0.115070142
8716,0.11506923
7292,0.115049745
6787,0.115049163
717,0.115048249
7390,0.115044619
5965,0.115043046
6281,0.115039394
9693,0.115030029
22,0.114985585
1828,0.114968205
1596,0.114961005
1366,0.114953251
8008,0.114951627
282,0.114916717
3973,0.114891485
9493,0.114885829
5933,0.114877187
5365,0.114865723
1165,0.114819315
8609,0.114794066
949,0.114789683
6668,0.114779112
3765,0.114744363
4653,0.114724812
1167,0.114722973
5868,0.114699433
2412,0.11468333
6427,0.114648876
2444,0.1146411
6591,0.114637827
1607,0.114595489
8726,0.114586336
17,0.114571494
77,0.114566361
3727,0.114560402
944,0.114557176
3867,0.114532621
1740,0.114518667
4963,0.114491377
9893,0.114469447
2124,0.114459095
1637,0.114446004
1138,0.114433568
6369,0.114429543
7391,0.114423738
403,0.114422719
7183,0.114422687
9308,0.114421237
7619,0.114398779
9880,0.114355838
1499,0.114354276
4569,0.114349541
8324,0.114333434
19,0.114331478
2937,0.114324361
1656,0.114312118
4762,0.114302
6311,0.114296989
74,0.11424347
9135,0.11422762
7766,0.114208493
9020,0.114150597
3622,0.114145187
5741,0.114126262
6442,0.114124653
5471,0.114115997
676,0.114114946
6224,0.114108771
3753,0.114090763
3426,0.114074948
7920,0.114050795
6522,0.114044993
1208,0.114008643
4419,0.113980472
217,0.113967928
2365,0.11393886
3121,0.113936901
6810,0.11392203
3252,0.11390265
5657,0.113901737
6590,0.113882541
9107,0.113842734
1201,0.113828069
2425,0.113786537
202,0.1137761
9722,0.11375635
467,0.113746741
7828,0.113735227
63,0.113717969
2141,0.113709667
460,0.11369628
7759,0.113681528
7891,0.113675771
2229,0.113661046
5890,0.113648338
2058,0.113639622
3560,0.113616225
2424,0.113603237
2162,0.113567155
5130,0.113564297
2566,0.11353245
5829,0.113532399
1221,0.11352401
2966,0.113505536
2611,0.113472663
87,0.113467782
1455,0.113467112
1647,0.113413089
6967,0.113410687
1968,0.113383727
2422,0.113377107
9424,0.113349218
866,0.113347472
1777,0.113345181
2351,0.113321775
6160,0.113304164
8515,0.113292575
5958,0.113287732
2231,0.11328357
280,0.113282981
7875,0.113236831
6330,0.113229539
718,0.113226077
205,0.113215144
4188,0.113204917
1620,0.113190555
7430,0.113186549
4536,0.113160911
8614,0.113152259
9217,0.113125928
1634,0.113113743
2786,0.113102686
620,0.113064213
4259,0.113053824
3420,0.113043614
3875,0.113032349
4076,0.113017791
3431,0.113013849
7288,0.113011536
8118,0.113009151
9886,0.112995524
2622,0.112985604
3328,0.11297395
9486,0.11293708
8108,0.112922571
3254,0.112898496
5975,0.112883364
8210,0.112883186
8814,0.11287867
4756,0.112858604
8314,0.112843248
539,0.112837227
1761,0.11281868
6425,0.11281611
1520,0.1127979
5409,0.112788731
9029,0.112771833
1557,0.112754869
8592,0.112754057
5953,0.112748692
3723,0.112725157
5666,0.112699753
4264,0.112695875
8486,0.112670786
1398,0.112650775
2844,0.112629019
5359,0.112594169
8838,0.112573376
2248,0.112572754
9481,0.112538783
9079,0.112536837
6573,0.112521981
2512,0.11250675
3361,0.112494618
2644,0.112478702
2749,0.112461891
5690,0.112460493
1252,0.11245757
9131,0.11245491
583,0.112444203
6139,0.11244202
7233,0.112420724
4363,0.112418847
1068,0.112402951
1082,0.11239549
1059,0.112390422
4664,0.112375368
320,0.112353708
3173,0.112327241
21,0.112307332
430,0.112292927
7976,0.11229261
8411,0.112281146
3128,0.112270855
801,0.112270576
8043,0.112268904
6166,0.112245425
267,0.112226339
7544,0.112217516
2687,0.112203965
7590,0.112159061
4037,0.11214389
2127,0.112137938
9,0.112137262
4011,0.112112407
8972,0.112098832
7271,0.112092156
3487,0.112085276
1051,0.112060185
6140,0.112038404
3365,0.112011409
8750,0.112009064
7919,0.11200871
4334,0.111983055
8731,0.111942624
238,0.111913004
9986,0.111906799
8122,0.111885292
1118,0.11187842
5141,0.111853345
6776,0.111850168
1911,0.111818595
6490,0.111792191
8135,0.111781698
1509,0.111757479
6320,0.111741129
8286,0.111737361
374,0.111728338
2150,0.111726331
2056,0.111723993
6329,0.111716747
3612,0.111714931
3548,0.1117058
7789,0.111678319
9057,0.111658266
3062,0.111629698
3679,0.111591318
8485,0.11155456
8383,0.111551691
8917,0.1115363
8623,0.111533236
1117,0.111515507
2245,0.111507795
8831,0.111497478
5060,0.111497382
2092,0.111482936
8687,0.111463781
7965,0.1114497
9816,0.111401444
1433,0.111399505
6034,0.111399
8792,0.111389439
954,0.111388307
7070,0.111368029
775,0.111363237
9191,0.11135978
9013,0.111355289
6071,0.111353179
6558,0.111334646
4863,0.111329336
5559,0.111307335
7720,0.111304445
8277,0.11126846
8984,0.111256618
6337,0.111214643
5133,0.111214063
388,0.111207142
4782,0.111168151
7020,0.111157104
7368,0.111155722
557,0.111152555
8128,0.111137964
8987,0.111121785
9735,0.111121467
742,0.111112591
9827,0.111104364
963,0.111082041
7492,0.11106924
1655,0.111054292
7941,0.111040992
4832,0.111029097
5458,0.110984492
680,0.110980463
8274,0.110977283
1242,0.110961905
6863,0.110961461
3735,0.110942058
91,0.110918258
1910,0.110906644
8219,0.110905222
136,0.110892112
262,0.110882544
1209,0.110857245
7815,0.110841337
9726,0.110829718
1895,0.110807587
6141,0.11079417
180,0.110793143
582,0.110768864
3822,0.110765957
8222,0.110757949
542,0.110747774
1849,0.110747235
4352,0.110702103
4766,0.110702011
3956,0.110693494
2,0.110679014
2924,0.110651811
3864,0.110639703
5948,0.110590731
882,0.110586862
5357,0.110576798
1007,0.110569367
2267,0.110565047
3977,0.110548307
2452,0.110543874
7364,0.110541487
2588,0.110524115
1178,0.11051672
7062,0.110504306
7633,0.11049297
1937,0.110457011
8919,0.110450136
3862,0.110436846
7272,0.110425382
2762,0.110400922
6256,0.110383799
8714,0.110365841
9324,0.110365633
8915,0.110334116
423,0.110312005
921,0.110305349
1725,0.110294528
7472,0.110265148
1361,0.110259263
4953,0.110237314
9618,0.110203753
2761,0.110175933
2043,0.110164511
8125,0.110142552
283,0.110099687
9092,0.110099682
1467,0.110060111
1630,0.110025459
9663,0.110013379
1606,0.110011186
8992,0.109982241
755,0.109966033
1545,0.109961049
9990,0.109957894
1546,0.109918982
2568,0.109890466
4312,0.109890049
5111,0.109884457
235,0.10988075
1794,0.109873185
9942,0.109862707
1016,0.109858354
8334,0.109832204
9022,0.109830661
5429,0.109808063
955,0.109789097
415,0.10977103
6774,0.109719485
1139,0.109718961
5053,0.109673277
3042,0.109623704
8636,0.109595701
8335,0.109592725
3613,0.109588464
2322,0.109567051
9414,0.109549317
3760,0.109532108
5766,0.109494804
8686,0.109480011
6157,0.109477725
9438,0.109464874
826,0.109456531
9218,0.109397883
7067,0.109383951
4468,0.109362725
9780,0.10935417
2944,0.109331892
8979,0.109324994
1994,0.109283181
6764,0.109278676
500,0.109246289
7187,0.109243287
7614,0.109232796
5051,0.109229347
8318,0.109226112
1942,0.109223022
2928,0.109217063
7736,0.109190322
501,0.109166489
3751,0.109147163
7762,0.109142288
3270,0.109119699
4157,0.109116403
3743,0.109108416
2332,0.109101183
945,0.109094884
8516,0.109094477
3124,0.109090766
4056,0.109085842
9623,0.109056722
6964,0.109048483
1295,0.109045655
8229,0.109022637
8519,0.109019218
7942,0.109010205
5341,0.108997182
730,0.108981649
8417,0.108980024
124,0.108949687
2613,0.108914194
125,0.108912256
5258,0.108877968
5417,0.108867536
2343,0.108853958
1613,0.108847495
9891,0.108827954
7772,0.108805711
8179,0.108803446
4169,0.108801891
9141,0.108789827
9681,0.108779963
1052,0.108776721
736,0.108761323
7384,0.108759969
7691,0.108729627
8017,0.108711696
477,0.108707172
8718,0.108687437
1506,0.108686776
9338,0.108684505
4634,0.108681439
843,0.108622397
9839,0.108622102
2132,0.108609387
7192,0.108595486
2367,0.108580841
3656,0.108567518
2850,0.108544229
5942,0.108529489
5867,0.108496238
2266,0.108495198
9284,0.108487595
9992,0.108486452
7429,0.108484917
468,0.10848277
6058,0.108454525
4650,0.108441797
6037,0.108439005
3051,0.108430067
1741,0.108404644
6973,0.108378568
6436,0.108356621
9273,0.108354115
4767,0.108336626
9538,0.108336604
716,0.10829879
5330,0.108253742
6424,0.108216036
5210,0.108183417
8232,0.108181232
5926,0.108166254
1894,0.108131793
8132,0.108125445
5153,0.108097828
9993,0.108097076
1534,0.108086079
6571,0.10807617
3432,0.108053713
7678,0.108039694
1166,0.108030146
321,0.108014865
5065,0.108013606
5964,0.108012153
2987,0.108006433
7922,0.107964826
5047,0.107956691
6972,0.107947332
1531,0.107943659
5556,0.107941508
1156,0.10792191
1912,0.107919106
1660,0.107911941
971,0.107899475
1989,0.107879133
6108,0.107874336
5959,0.107823697
9417,0.107809748
8275,0.107790937
9979,0.107785476
4165,0.107769838
6028,0.107753102
7530,0.107724862
7088,0.107706239
2023,0.107689464
7636,0.107666866
5976,0.107657393
7322,0.10765628
1523,0.107640187
338,0.107632934
9940,0.107602137
939,0.107596927
2768,0.107590372
592,0.107566129
6376,0.107563022
4655,0.107557057
7324,0.107555902
7068,0.107530274
7840,0.107514521
8684,0.107511055
3022,0.107504297
7245,0.107469976
4148,0.107450849
4171,0.107449535
6370,0.107436952
4270,0.107436815
6130,0.107425241
1707,0.107419896
3043,0.107406127
2055,0.107404993
4033,0.107400902
4326,0.107390706
7873,0.107390598
3238,0.10736031
4473,0.107359129
1650,0.107358743
8780,0.107343857
7791,0.107324847
9791,0.107308536
4353,0.107301947
1923,0.107300705
6341,0.107287613
181,0.107277565
9519,0.107273341
4472,0.107267349
7053,0.107261453
100,0.107252449
9792,0.107248437
6421,0.107236018
4665,0.107199074
1861,0.107190935
659,0.107189006
3730,0.107185303
9887,0.107184106
384,0.107181461
5842,0.107169507
3323,0.107167608
1502,0.107163309
1568,0.107158337
1081,0.107124883
7226,0.107122918
1446,0.107120548
9536,0.107113284
4247,0.107104384
5968,0.10710208
3449,0.10710143
8936,0.107100779
6339,0.107081628
5068,0.107077081
5567,0.107072157
3664,0.107067341
5629,0.107066303
2223,0.107064331
3046,0.107027129
3370,0.107014948
8027,0.107011256
3345,0.106991781
1736,0.106983867
6259,0.106968701
1858,0.106922319
4254,0.106904506
5167,0.106903359
982,0.106899388
1186,0.106880461
7567,0.106879972
309,0.106856371
7287,0.106851606
8025,0.106849887
4490,0.106799856
2154,0.106745068
2442,0.106729704
7914,0.106727274
4711,0.106708293
3650,0.106701839
2089,0.106685258
3963,0.106685205
7184,0.106682219
7621,0.106679095
2123,0.106671467
2443,0.10667106
5251,0.106656911
4158,0.106654787
4062,0.106643562
9190,0.106633535
7885,0.10662151
4135,0.106613633
7421,0.106611134
8820,0.106596574
2548,0.106596504
8535,0.106595796
9785,0.106586175
877,0.106574252
8611,0.106541049
5310,0.106517586
5642,0.106515621
1562,0.106515582
738,0.106494879
8837,0.106481461
3481,0.106480906
979,0.106453071
6969,0.106420342
7938,0.106412033
844,0.106404685
6657,0.106392223
168,0.106389434
5510,0.106382847
4268,0.106377889
6380,0.106359371
1944,0.106351596
1487,0.106342529
3779,0.106303152
7571,0.106301761
1550,0.106286075
1955,0.106260448
6469,0.106250105
670,0.106242137
1354,0.106231191
7344,0.106215063
3552,0.10621423
920,0.106201711
8391,0.106192335
7266,0.106175894
7216,0.106161215
7017,0.106142887
858,0.106142199
4561,0.106137727
807,0.106132627
30,0.106128361
3874,0.106107361
1088,0.106104303
9389,0.106099805
5088,0.10609217
9692,0.106080319
9475,0.106019442
5253,0.106017214
6272,0.105988613
8722,0.105979893
3123,0.105977989
3588,0.105965675
906,0.105953619
974,0.105947071
3,0.105939485
9018,0.105897424
4058,0.10589619
3830,0.105893249
1931,0.105888256
6757,0.10588376
6673,0.105859557
3574,0.105842997
3856,0.105842693
4060,0.105842367
3549,0.10582689
4161,0.105818757
8346,0.105815826
1396,0.105744899
5572,0.105731191
8777,0.105723437
7666,0.10570125
5835,0.10570122
9863,0.105692152
1408,0.105674961
8549,0.105674025
7687,0.105641431
3761,0.105623274
8030,0.105623005
562,0.105573922
9568,0.105572136
6767,0.105540466
4129,0.105528059
82,0.105525347
5447,0.105515426
5364,0.10551085
9415,0.105499354
559,0.105491881
1280,0.105474693
3988,0.105469004
7981,0.105423579
854,0.105395592
2464,0.105389948
1432,0.105371841
4866,0.105369107
1859,0.105364198
9411,0.105342687
2648,0.105324567
9924,0.105285827
1642,0.105281528
1743,0.105281083
715,0.105278496
3237,0.105269053
6620,0.105259797
3853,0.105247911
9948,0.105220987
1159,0.105219235
7469,0.105211809
8375,0.105204791
6238,0.105158923
825,0.105141326
475,0.105137419
9421,0.105131941
8174,0.105130104
276,0.105127797
6992,0.10511741
9789,0.105110492
3828,0.105108349
8273,0.105100655
1724,0.105071145
4456,0.105062476
7289,0.105050352
3661,0.105047222
9881,0.105033862
9277,0.105028813
7858,0.105028077
337,0.105019998
3838,0.105012515
9510,0.105010469
8884,0.105002577
5876,0.104999412
1722,0.104979633
8170,0.104977287
486,0.104972039
9835,0.104965606
5850,0.104965283
4734,0.104962368
6167,0.104932945
5354,0.104930979
7457,0.104902575
8883,0.104890541
8034,0.104849341
4159,0.104836057
3960,0.104822332
9193,0.1047078
8015,0.104669842
3149,0.104640659
5791,0.104631042
1631,0.104630921
666,0.104627025
525,0.104589732
3829,0.104568725
7692,0.104538994
1986,0.104526925
612,0.104521227
9072,0.104509512
4156,0.104491288
8520,0.104485389
1605,0.104463408
2722,0.104441867
5862,0.104441182
1602,0.104418197
3244,0.104384398
4269,0.104353082
1241,0.104349388
81,0.10433702
1026,0.104335865
2652,0.104308238
3754,0.104257634
3587,0.104253594
609,0.104240218
6916,0.104232185
4160,0.104225938
6060,0.104217078
4757,0.104186942
7332,0.104170723
7671,0.104165188
9716,0.104163123
1652,0.104161837
7431,0.10414165
630,0.104127051
2457,0.10412703
827,0.104118888
8529,0.104106322
1146,0.104099903
1161,0.104095618
5670,0.104088413
9836,0.104067203
3049,0.104065842
8612,0.104064511
1974,0.104036598
1023,0.104020175
5910,0.104017873
3654,0.103997413
3887,0.103996798
9192,0.103995088
5025,0.103982976
7327,0.103964797
2453,0.103964437
5627,0.103952439
7209,0.103952342
8428,0.103918919
8211,0.103904587
8790,0.103901829
660,0.103874433
179,0.103870588
5163,0.103868929
